Ejercicio,Mes,Titulo_Codigo,Titulo_Descripcion,CI_Clase_Codigo,CI_Clase_Descripcion,CI_Subclase_Codigo,CI_Subclase_Descripcion,CI_Grupo_Codigo,CI_Grupo_Descripcion,CI_Subgrupo_Codigo,CI_Subgrupo_Descripcion,CI_Partida_Codigo,CI_Partida_Descripcion,CI_Subpartida_Codigo,CI_Subpartida_Descripcion,CI_Renglon_Codigo,CI_Renglon_Descripcion,CI_Subrenglon_Codigo,CI_Subrenglon_Descripcion,CI_Fuente_Codigo,CI_Fuente_Descripcion,FF_Codigo,FF_Descripcion,FF_Clase2,PI_Monto,PP_Monto,DE_Monto,PA_Monto
2024,04,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320101,Remates,133201010,Remates,1332010100,Remates,1332010100001,Remates,001,Ingresos Corrientes,INTERNO,             67900000.00,             67900000.00,                    0.00,                    0.00
2024,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320101,Remates,133201010,Remates,1332010100,Remates,1332010100001,Remates,001,Ingresos Corrientes,INTERNO,             67900000.00,             67900000.00,                    0.00,                    0.00
2024,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320101,Remates,133201010,Remates,1332010100,Remates,1332010100001,Remates,001,Ingresos Corrientes,INTERNO,             67900000.00,             67900000.00,                    0.00,                    0.00
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320101,Remates,133201010,Remates,1332010100,Remates,1332010100001,Remates,001,Ingresos Corrientes,INTERNO,             67900000.00,             67900000.00,                    0.00,                    0.00
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320101,Remates,133201010,Remates,1332010100,Remates,1332010100001,Remates,001,Ingresos Corrientes,INTERNO,             67900000.00,             67900000.00,                    0.00,                    0.00
2024,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320101,Remates,133201010,Remates,1332010100,Remates,1332010100001,Remates,001,Ingresos Corrientes,INTERNO,             67900000.00,             67900000.00,                    0.00,                    0.00
2024,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320101,Remates,133201010,Remates,1332010100,Remates,1332010100001,Remates,001,Ingresos Corrientes,INTERNO,             67900000.00,             67900000.00,                    0.00,                    0.00
2024,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320101,Remates,133201010,Remates,1332010100,Remates,1332010100001,Remates,001,Ingresos Corrientes,INTERNO,             67900000.00,             67900000.00,                    0.00,                    0.00
2024,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320101,Remates,133201010,Remates,1332010100,Remates,1332010100001,Remates,001,Ingresos Corrientes,INTERNO,             67900000.00,             67900000.00,                    0.00,                    0.00
2024,01,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            759867659.19,                    0.00,                    0.00
2024,02,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            759867659.19,             64671082.30,             64671082.30
2024,03,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            759867659.19,           2263138688.81,           2263138688.81
2024,04,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            759867659.19,           2271381123.45,           2271381123.45
2024,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            759867659.19,           2325227848.31,           2325227848.31
2024,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            759867659.19,           2325227848.31,           2325227848.31
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            759867659.19,           2571121568.47,           2571121568.47
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            759867659.19,           2571121568.47,           2571121568.47
2024,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            759867659.19,           2631340252.49,           2631340252.49
2024,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            759867659.19,           2631340252.49,           2631340252.49
2024,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            927571824.00,           2631340252.49,           2631340252.49
2024,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320102,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,133201020,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,1332010200001,Remates y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8204,001,Ingresos Corrientes,INTERNO,            759867659.19,            927571824.00,           2631340252.49,           2631340252.49
2024,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320103,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,133201030,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300001,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,001,Ingresos Corrientes,INTERNO,                    0.00,           3347824418.95,           3347824418.95,           3347824418.95
2024,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320103,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,133201030,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300001,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,001,Ingresos Corrientes,INTERNO,                    0.00,           3347824418.95,           3347824418.95,           3347824418.95
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320103,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,133201030,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300001,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,001,Ingresos Corrientes,INTERNO,                    0.00,           3347824418.95,           3347824418.95,           3347824418.95
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320103,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,133201030,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300001,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,001,Ingresos Corrientes,INTERNO,                    0.00,           3347824418.95,           3347824418.95,           3347824418.95
2024,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320103,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,133201030,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300001,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,001,Ingresos Corrientes,INTERNO,                    0.00,           3347824418.95,           3347824418.95,           3347824418.95
2024,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320103,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,133201030,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300001,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,001,Ingresos Corrientes,INTERNO,                    0.00,           3347824418.95,           3347824418.95,           3347824418.95
2024,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320103,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,133201030,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300001,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,001,Ingresos Corrientes,INTERNO,                    0.00,           3421741303.00,           3347824418.95,           3347824418.95
2024,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1332,REMATES YCOMISOS,133201,Remates y comisos,13320103,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,133201030,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,1332010300001,Remartes y comisos Instituto Costarricense sobre Drogas (ICD) Ley 8754,001,Ingresos Corrientes,INTERNO,                    0.00,           3421741303.00,           3347824418.95,           3347824418.95
2024,01,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           2184000000.00,            113332957.25,            113332957.25
2024,02,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           2184000000.00,            248430646.88,            248430646.88
2024,03,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           2184000000.00,            391445808.46,            391445808.46
2024,04,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           2184000000.00,            518205804.97,            518205804.97
2024,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           2184000000.00,            647444241.69,            647444241.69
2024,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           2184000000.00,           1149453276.96,           1149453276.96
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           2184000000.00,           1286709121.40,           1286709121.40
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           2184000000.00,           1420396030.92,           1420396030.92
2024,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           2184000000.00,           1543959138.07,           1543959138.07
2024,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           2184000000.00,           1656037044.33,           1656037044.33
2024,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           1865000000.00,           1791859679.19,           1791859679.19
2024,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1341,Intereses moratorios por atraso en pago de impuest o,134100,Intereses moratorios por atraso en pago de impuest o,13410000,Intereses moratorios por atraso en pago de impuest o,134100000,Intereses moratorios por atraso en pago de impuest o,1341000000,Intereses moratorios por atraso en pago de impuest o,1341000000001,Intereses moratorios por atraso en pago de impuest os,001,Ingresos Corrientes,INTERNO,           2184000000.00,           1865000000.00,           1935658620.40,           1935658620.40
2024,01,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1342,Intereses moratorios por atraso en pago de bienes y servicios,134200,Intereses moratorios por atraso en pago de bienes y servicios,13420000,Intereses moratorios por atraso en pago de bienes y servicios,134200000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000001,Intereses moratorios por atraso en pago de bienes y servicios CTAC,001,Ingresos Corrientes,INTERNO,             34407664.00,             34407664.00,               814393.61,               814393.61
2024,02,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1342,Intereses moratorios por atraso en pago de bienes y servicios,134200,Intereses moratorios por atraso en pago de bienes y servicios,13420000,Intereses moratorios por atraso en pago de bienes y servicios,134200000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000001,Intereses moratorios por atraso en pago de bienes y servicios CTAC,001,Ingresos Corrientes,INTERNO,             34407664.00,             34407664.00,              1725936.21,              1725936.21
2024,03,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1342,Intereses moratorios por atraso en pago de bienes y servicios,134200,Intereses moratorios por atraso en pago de bienes y servicios,13420000,Intereses moratorios por atraso en pago de bienes y servicios,134200000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000001,Intereses moratorios por atraso en pago de bienes y servicios CTAC,001,Ingresos Corrientes,INTERNO,             34407664.00,             34407664.00,              3617201.03,              3617201.03
2024,04,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1342,Intereses moratorios por atraso en pago de bienes y servicios,134200,Intereses moratorios por atraso en pago de bienes y servicios,13420000,Intereses moratorios por atraso en pago de bienes y servicios,134200000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000001,Intereses moratorios por atraso en pago de bienes y servicios CTAC,001,Ingresos Corrientes,INTERNO,             34407664.00,             34407664.00,              6096945.63,              6096945.63
2024,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1342,Intereses moratorios por atraso en pago de bienes y servicios,134200,Intereses moratorios por atraso en pago de bienes y servicios,13420000,Intereses moratorios por atraso en pago de bienes y servicios,134200000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000001,Intereses moratorios por atraso en pago de bienes y servicios CTAC,001,Ingresos Corrientes,INTERNO,             34407664.00,             34407664.00,             14570330.02,             14570330.02
2024,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1342,Intereses moratorios por atraso en pago de bienes y servicios,134200,Intereses moratorios por atraso en pago de bienes y servicios,13420000,Intereses moratorios por atraso en pago de bienes y servicios,134200000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000001,Intereses moratorios por atraso en pago de bienes y servicios CTAC,001,Ingresos Corrientes,INTERNO,             34407664.00,             34407664.00,             23783959.96,             23783959.96
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1342,Intereses moratorios por atraso en pago de bienes y servicios,134200,Intereses moratorios por atraso en pago de bienes y servicios,13420000,Intereses moratorios por atraso en pago de bienes y servicios,134200000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000001,Intereses moratorios por atraso en pago de bienes y servicios CTAC,001,Ingresos Corrientes,INTERNO,             34407664.00,             34407664.00,             25144986.60,             25144986.60
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,134,INTERESES MORATORIOS,1342,Intereses moratorios por atraso en pago de bienes y servicios,134200,Intereses moratorios por atraso en pago de bienes y servicios,13420000,Intereses moratorios por atraso en pago de bienes y servicios,134200000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000,Intereses moratorios por atraso en pago de bienes y servicios,1342000000001,Intereses moratorios por atraso en pago de bienes y servicios CTAC,001,Ingresos Corrientes,INTERNO,             34407664.00,             34407664.00,             35471077.29,             35471077.29
